LeafSize,StemThickness,BlossomSize,HealthStatus
-2.042013194,3.225937385,0.710506501,Diseased
-0.145675044,1.447289941,1.39518516,Healthy
3.40924924,0.868288844,0.313037375,Diseased
0.81613187,1.759543036,-1.253029061,Diseased
1.474276128,1.91235651,1.163542857,Healthy
-3.137715846,-0.867873274,-1.068700378,Diseased
0.008714622,0.041218961,0.909501593,Healthy
-1.370708081,-0.221923406,-1.340856599,Healthy
-0.042700605,-0.49544183,-1.252525857,Diseased
-2.073527683,2.248240695,-5.59294838,Healthy
-1.414942748,0.695448305,-0.366199391,Healthy
2.325212187,2.773507556,-0.277991464,Diseased
-0.419909018,2.265283714,0.662622831,Healthy
-0.029448109,1.088344129,-0.546042508,Diseased
-1.470292083,2.870017346,-2.491582063,Healthy
0.490681376,0.886503208,1.763754897,Healthy
0.454979902,1.683640023,-0.213474147,Healthy
0.989198578,1.643235419,1.379252705,Diseased
-3.398733341,0.859768122,0.405030705,Diseased
1.26181549,0.883822849,1.94437801,Healthy
-1.783726313,-0.749129718,-0.746719034,Diseased
-0.697377465,-0.978710145,-2.599080492,Diseased
-3.325278068,4.127079182,2.104988062,Healthy
-0.000696704,0.913450238,0.943070844,Healthy
0.508972388,3.229479821,2.119233935,Healthy
0.142371368,1.587850426,1.746604981,Healthy
0.80398042,0.993567354,-0.330965747,Diseased
0.432151329,1.880922814,0.892933605,Healthy
1.261761669,-0.920701759,-1.767708898,Diseased
-2.272026851,3.59183142,-4.03786726,Healthy
0.342699726,-1.910601714,-2.505091652,Diseased
0.58694587,-2.334129674,1.902724057,Healthy
0.144091033,1.598032899,0.187712843,Healthy
-0.383026665,-1.198033716,-0.792346243,Diseased
0.852733435,-0.666977011,-0.399504722,Diseased
0.189457134,-0.937863761,-1.399628167,Diseased
-3.018823386,1.099992564,0.785739222,Diseased
-0.487996385,-0.226713848,0.12620687,Healthy
2.048861106,2.832303503,3.246366234,Healthy
-0.13927975,2.917096087,2.425860661,Healthy
-0.545441055,3.625782267,-3.335354278,Diseased
-3.660348171,2.827496588,-4.822404783,Healthy
1.431523475,-4.118684491,-3.560313265,Diseased
-0.000678429,0.371401578,-0.228145897,Healthy
0.256970974,1.445611657,0.476315851,Healthy
2.035546769,1.031168063,-0.223313823,Diseased
0.926152306,1.743676651,1.686758615,Healthy
-0.13067597,2.188047885,-2.189184997,Diseased
2.360513761,2.155785862,-1.669906357,Diseased
3.369606149,-1.765166617,0.616592038,Healthy
-0.99866967,1.906271132,-1.55833465,Healthy
0.231447739,-0.243237037,-2.44872882,Diseased
0.738323572,-0.074519732,-0.687949431,Healthy
1.933308461,-4.926310904,-4.283445573,Diseased
-2.994046309,2.548050832,0.484789099,Healthy
2.8574197,2.655279394,-0.558859874,Diseased
-0.783951934,-0.405169688,-1.770824125,Diseased
1.402397873,-0.22640306,0.715403408,Healthy
1.500103467,2.081335239,-1.684496366,Diseased
-1.418535963,-0.548096409,-1.461785125,Healthy
3.261696636,-1.313057888,1.612088459,Healthy
-0.61862319,-0.394068251,-0.31833998,Diseased
-2.42030967,1.307305732,-2.149935261,Healthy
-0.519917532,-1.171431315,-1.403278568,Diseased
-0.700967657,0.191070567,-1.757877037,Diseased
-2.010494122,-0.992481218,-1.433262863,Healthy
1.891722637,-0.30940732,0.344467698,Healthy
1.50256228,0.699401309,2.652281222,Healthy
3.797438116,0.132697651,1.972515897,Healthy
-1.851999703,-1.149890316,-0.548460051,Diseased
-0.41941748,1.923332498,-2.315539268,Diseased
-0.259110034,-0.156962713,-2.42919939,Diseased
-1.395800654,1.017100616,-0.756988722,Healthy
-2.71867323,1.028417915,1.059758271,Diseased
0.603216031,1.270791896,0.868262198,Healthy
0.199060842,1.691070533,-0.165623818,Healthy
-1.851219497,1.395734758,-0.291888582,Healthy
1.081784313,1.432412068,0.359309245,Diseased
-2.477178711,-1.874952601,-1.755161869,Diseased
1.778189098,0.855967411,-2.724160463,Diseased
1.694639317,-0.577417121,0.752535465,Healthy
-1.56551827,-2.996248119,-1.31207837,Diseased
1.718383575,1.324374859,-2.016876204,Diseased
0.10799409,-1.924786137,-3.224338698,Diseased
-0.925478372,-0.64023852,-1.595729458,Healthy
-1.902417595,2.240659655,-3.131834865,Diseased
0.23183379,-0.153053236,-1.24140521,Diseased
0.798248278,1.912296592,-2.161590971,Diseased
-0.353664123,1.051355085,1.187616612,Healthy
-3.350399585,-1.193035638,-0.864074278,Diseased
0.162606266,1.682256904,1.127283882,Healthy
0.061164396,1.887509035,1.834231647,Healthy
2.487544748,0.132172757,0.890816636,Healthy
0.798764514,-0.156523941,-2.006432326,Diseased
-1.045711978,0.969320501,0.188500429,Diseased
1.829468994,0.590477928,0.43081762,Diseased
1.279730867,0.302681739,-0.14731601,Diseased
-2.256690088,-1.167015324,-1.654535507,Diseased
-0.778004485,-1.494170099,-0.948748478,Diseased
1.382732668,0.02838478,-2.135668556,Diseased
0.794934191,0.136712297,0.57786905,Healthy
1.164319364,-0.592073975,-0.05181546,Healthy
0.232810432,2.910339403,0.628054043,Healthy
-0.135960304,-2.935552002,-2.638455153,Diseased
1.002197215,0.108279181,-0.232162254,Diseased
1.334170896,2.879185821,-2.08677106,Diseased
-2.390824973,2.357158161,-3.724489105,Healthy
-0.17350887,1.662397739,0.756764675,Healthy
0.740963622,2.008964417,-2.014778242,Diseased
-1.034148799,1.220513076,-2.598952455,Healthy
-0.652966224,-0.983555715,-0.678016014,Diseased
-4.735291716,-0.101156657,1.454340507,Diseased
-1.098709351,3.609663227,1.275958708,Healthy
-1.781369632,0.982065781,-1.522418799,Healthy
1.848186816,0.932529595,-0.389798387,Diseased
-0.538430875,1.094283667,-1.323167176,Healthy
-1.75915054,0.558089304,-0.77123231,Healthy
0.494431366,1.181793053,-0.344090993,Healthy
-0.776057174,2.393658173,-0.494224635,Healthy
-1.510127155,-0.124928092,-2.529948177,Healthy
1.308102909,0.182056671,-0.737184141,Diseased
-1.429591733,0.312949058,1.175458186,Diseased
2.540128917,1.737215246,-1.230846069,Diseased
1.131310913,-0.680099342,-1.51788566,Diseased
-1.241314946,-1.107257158,0.001297884,Diseased
2.220481819,-0.026807354,-0.573349037,Diseased
-0.894215293,0.139855535,-1.641823674,Diseased
0.908960983,1.648123774,-2.009794733,Diseased
1.130109458,1.530006378,-0.249966365,Diseased
-0.735867546,-0.108814736,-0.575604537,Healthy
-1.872251026,1.130293155,0.935765389,Healthy
-1.888147785,-1.959336219,-1.206843929,Diseased
-0.828810704,1.247593996,0.08381853,Healthy
-0.558148516,0.393266296,1.066258684,Healthy
-0.168381675,-0.853674416,0.026689096,Healthy
-0.60922121,1.153204698,0.8287716,Diseased
-0.364850207,1.297269948,-1.383609258,Diseased
-0.515978393,-0.301175309,-1.749333319,Diseased
-0.048745607,1.143791051,-4.829619256,Diseased
1.245828223,-0.293182733,0.525336275,Healthy
-1.542019119,-0.30544602,0.055110445,Diseased
-1.44976896,0.126750537,-0.003441388,Diseased
1.023004376,-2.3928265,-1.236201015,Diseased
0.979764977,-2.202813047,-3.443109284,Diseased
-1.468341998,2.59559041,-1.595612233,Healthy
1.309941939,1.437417331,-0.881960951,Diseased
-0.955444257,0.557544504,-0.83001713,Diseased
-1.349094265,3.178579545,-2.333611311,Healthy
-1.518288059,1.432078002,-1.545828027,Healthy
1.515491353,1.208338907,1.679903884,Healthy
1.476850535,-3.469973207,-2.701721532,Diseased
2.182130103,-0.831598849,0.818902074,Healthy
-1.221092353,1.152683471,-0.559132702,Diseased
0.140847546,-0.575247054,-1.853553046,Diseased
-2.191224733,0.55099817,-1.78447244,Healthy
0.363280338,-1.896207075,-1.472143467,Diseased
0.51191722,0.223975826,-0.858373951,Healthy
-0.092124599,1.780199793,1.712293834,Healthy
1.931761346,-0.19125432,1.754250501,Diseased
-0.654206683,0.065961984,-0.575337534,Diseased
-1.362973584,1.139960281,-2.68351283,Diseased
0.621516609,0.102853491,1.996033778,Healthy
-0.27502529,-0.664107335,-0.458727203,Diseased
1.406480422,-0.537537309,-0.494872954,Diseased
-2.380783962,1.503731325,-4.739387304,Healthy
1.105730095,-0.649505404,-1.523810659,Diseased
-0.826315313,-1.337921214,-2.826748374,Diseased
1.652529632,-1.96161534,0.117630743,Healthy
-1.867931137,2.255191733,-2.547875777,Healthy
1.407745946,0.667922351,-0.994784878,Diseased
-0.74440322,-0.206748041,-0.764032288,Diseased
-0.496685491,-0.062424941,0.898814164,Healthy
1.506229031,2.89271171,-1.806204209,Diseased
0.39072073,0.363380604,-0.44556729,Healthy
-2.455681915,3.153823646,-2.881097285,Healthy
0.802240779,1.657907094,-1.366302516,Diseased
1.40316977,0.907957948,-1.511989463,Diseased
0.389816361,1.666692591,0.451947246,Diseased
-2.069565268,3.374269727,1.167100998,Healthy
-2.910753643,-0.938240401,0.627365071,Diseased
3.170558544,2.959800073,-0.258798795,Diseased
1.335126186,-0.255381738,0.756403524,Diseased
1.020924879,1.123617959,-2.322971743,Diseased
-0.786691576,1.935305739,1.364407387,Healthy
-2.293669095,2.036201043,1.243122015,Diseased
-1.123992294,2.266180133,-1.565129455,Diseased
-2.05037992,-3.114092598,-1.364098649,Diseased
-1.381199661,1.272977671,-0.817319092,Healthy
-2.092875881,2.180344763,0.70194678,Healthy
0.128432113,-1.799801369,-0.882129099,Diseased
3.051562975,3.130975827,-1.055511455,Diseased
1.560483612,1.423059671,1.248030917,Healthy
2.676474932,1.532911126,-0.145658259,Diseased
-1.250867499,-1.709835756,-0.464264777,Diseased
-2.067289595,1.063077193,-1.973518121,Healthy
-0.051443549,1.574005075,-1.75709121,Healthy
2.130222942,-0.560963892,-1.355190707,Diseased
4.168520734,1.954806954,0.806392792,Diseased
-0.202221867,0.97350438,-2.268248068,Diseased
0.605764406,2.234345111,1.626220444,Healthy
-1.065445795,1.247675702,0.610868906,Healthy
0.411723011,1.584752038,0.492988737,Healthy
1.824385008,1.259748663,0.944165183,Healthy
-0.443040895,-1.89899701,-1.629420333,Diseased
-2.071142457,1.422992918,1.160549434,Healthy
0.792904042,-2.556938065,-1.68703459,Diseased
-1.733222607,0.472780312,0.980191149,Healthy
0.013046207,0.050516817,-0.288068463,Diseased
-0.289277944,1.626215687,1.986410579,Healthy
2.605739529,-0.744845744,1.136834361,Healthy
1.449146141,1.043997758,-0.336370454,Diseased
-1.977548689,-0.706054657,-1.182357718,Diseased
-1.562151006,2.468219596,-2.25105637,Healthy
-0.707737622,-0.770367692,1.095206576,Healthy
1.548250941,-0.322366683,0.892539409,Diseased
2.050791154,2.338731294,-0.690774116,Diseased
-0.312984501,-2.093147967,0.197508094,Healthy
-1.950570416,2.426534594,-0.473802766,Healthy
-0.744067786,1.798394955,1.240468327,Healthy
-1.189479004,-0.43443761,0.309673886,Healthy
-1.090962635,-1.706357148,-1.425957713,Diseased
-3.049560153,-2.597807872,-0.832082041,Diseased
-0.352212667,2.604851859,0.495849711,Healthy
-0.216513711,-0.061622753,0.211734303,Healthy
0.220807627,-1.838735921,-0.943579772,Diseased
-1.570838813,3.379347402,1.413544632,Healthy
-2.004887067,-0.885089179,-1.074294895,Healthy
2.085840304,-0.764489131,-1.195598633,Diseased
1.802222422,2.313980324,-0.113625355,Healthy
-2.911183801,0.365280243,0.856770017,Diseased
-1.224509041,0.017687506,-1.747439469,Healthy
1.136386584,-0.477096548,1.033213653,Healthy
-0.374478448,2.712722239,1.329735942,Healthy
0.369295675,1.346607619,0.842396524,Diseased
0.755119264,2.208884014,-1.717751521,Diseased
1.239114098,1.337332755,-2.306983904,Diseased
-1.065202748,2.314671282,1.231770687,Healthy
0.845988471,1.635569496,-1.102206974,Diseased
-1.149172353,0.953123443,-1.047815972,Healthy
-0.045496138,0.422273387,0.19620573,Healthy
-0.989985411,3.06328714,-4.05889987,Diseased
-0.984392251,3.041892505,1.00038684,Healthy
0.783673804,-1.855892255,-2.855046405,Diseased
1.592381134,3.709314122,0.814894679,Diseased
-0.291318404,-1.167160481,-1.283602482,Diseased
2.313090386,0.616700469,1.008371367,Healthy
-0.903589828,0.230803274,-1.811916009,Diseased
1.1947206,0.388324466,0.486922575,Diseased
0.016133593,-2.182739672,-2.784657938,Diseased
-0.423117397,2.853010856,2.210894878,Healthy
0.328926267,2.290230727,1.062872105,Healthy
0.309864679,0.813550736,1.500606913,Healthy
-0.259023598,0.418680866,-0.753657415,Healthy
0.81750203,0.052009269,-1.034135004,Diseased
0.554194353,-1.305043416,-2.673972064,Diseased
-0.884388786,1.025717154,-2.562132854,Healthy
1.214117019,2.744162414,-1.614916055,Diseased
-0.76649217,2.294455323,-1.206364361,Healthy
0.546443095,2.781601394,0.901980834,Healthy
1.95576017,2.13399956,1.293488028,Healthy
3.11036528,2.849605807,-1.491870733,Diseased
1.021203858,0.119579914,-0.926629541,Healthy
-0.411120591,1.200195015,0.84224498,Healthy
1.660883616,0.883122703,1.483710145,Healthy
1.267396192,0.044345377,0.745461263,Healthy
-1.635074767,-0.206001778,0.076089212,Diseased
-1.278876858,1.01386058,-3.341458707,Diseased
0.761573614,1.448168409,-1.335662902,Diseased
0.196931256,1.244423316,-3.996129907,Diseased
0.57604342,1.951533397,-0.711020113,Diseased
-0.812028536,2.224775945,1.329185444,Healthy
0.130101198,-0.588719803,-0.621243703,Healthy
0.586424555,1.876092547,1.524998299,Healthy
-2.37080227,0.337763218,-0.389286756,Diseased
-1.530742586,-1.155872468,-1.036503133,Diseased
0.385117707,1.321756924,0.601398141,Healthy
3.43577976,-0.604599193,1.579265696,Healthy
-3.013535478,-0.365468029,-2.451771429,Healthy
-3.828682817,-0.227086861,1.375368348,Diseased
-3.236328026,2.313515703,-6.560434517,Healthy
0.324760332,0.39795945,-0.557925575,Diseased
0.777546277,0.908080385,-1.249636108,Diseased
2.737399012,-0.744723063,0.148621058,Diseased
-0.012676414,-0.711420794,-1.773331869,Diseased
-0.997749993,-2.482725635,-1.474082335,Diseased
0.438290988,1.678730582,1.106586371,Healthy
-2.244387699,1.176228072,-1.91212961,Healthy
-1.134011662,2.432741697,-1.34021605,Healthy
-3.564298228,0.153929718,-5.070144278,Healthy
-1.481096729,1.993649437,-2.153693372,Diseased
-2.035772617,2.91087825,-2.392040435,Diseased
-0.390593479,0.176891011,-0.157582639,Healthy
-0.670197661,1.302811227,-1.711973107,Diseased
0.808294097,0.565046789,-1.763130661,Diseased
1.079836221,1.26528345,1.954462688,Healthy
-0.63240639,0.682275795,0.243312795,Healthy
-1.811378417,2.399203651,0.142140807,Healthy
-1.623854736,-0.288494743,-0.253411045,Diseased
0.40990863,0.255586619,0.322816397,Healthy
1.608930987,0.416334975,0.463212609,Healthy
0.622802118,-1.38094593,-1.629996617,Diseased
0.772052417,1.837213592,-1.547211651,Diseased
-1.268562479,3.246249847,-2.741997328,Healthy
0.719311399,1.642411276,2.27362648,Healthy
-0.888356643,-1.008334689,-0.967097454,Diseased
-0.495065931,2.296245916,-3.939365638,Healthy
-1.174378712,-2.993987522,-2.504149194,Diseased
-1.643680164,0.695712749,0.161289601,Healthy
4.879361406,-1.443759944,0.10183752,Healthy
-2.413863464,-0.818069455,-1.078618563,Diseased
-1.382041106,-2.230283266,-0.405219472,Diseased
1.214537945,-1.067306419,-0.032247565,Healthy
-1.053886334,0.264241783,-3.914638819,Healthy
1.382887063,0.814300641,1.570969439,Healthy
0.175111936,4.838360159,-0.837521081,Healthy
0.847135765,-1.802379476,-1.873628433,Diseased
-0.045769266,-0.678238915,0.501589452,Healthy
-0.884698185,1.266787386,-2.571221887,Healthy
2.855358828,-0.864546566,0.379634182,Healthy
4.145002682,0.382414729,2.102618776,Healthy
-1.315911928,-0.045878634,0.357631971,Healthy
0.579531601,2.218193824,2.190379322,Healthy
1.951975009,0.642863145,-1.292591176,Diseased
0.670118659,-1.117419005,-2.404223307,Diseased
1.395857583,-2.834163726,-1.351999922,Diseased
-2.947959325,0.938576076,-6.442637,Healthy
-0.053567902,-1.515422956,-0.97336798,Diseased
0.891004548,-0.04891437,1.669162025,Healthy
0.536704867,1.613147682,-2.486151898,Diseased
-1.406919449,-0.358039638,-0.686997579,Diseased
2.448883178,-0.575653488,0.921788669,Healthy
-0.332128095,-0.092586571,-2.207889559,Diseased
-1.011284751,0.107394391,-1.406074098,Healthy
-0.062688926,2.069009378,-2.474506944,Diseased
-2.582817551,-1.654499535,-0.707626929,Diseased
0.166677583,3.265311419,1.508837621,Healthy
-0.87284182,-0.893272581,0.515385138,Healthy
0.337311045,0.96444069,-0.332808712,Healthy
0.016014443,-0.699116578,-1.165950881,Diseased
3.772149679,-1.137688486,-0.160416707,Healthy
-0.417011271,0.145922154,0.635712323,Healthy
-2.559851881,4.306554453,1.231792809,Healthy
0.253968902,-2.157667075,-2.814033763,Diseased
2.024358168,-0.008678305,-3.465676375,Diseased
-0.123868634,1.956588305,-0.697864765,Healthy
1.415683774,-0.083507064,0.257846778,Healthy
0.271596278,1.163614275,-1.501586566,Diseased
-0.004950302,0.213933623,1.526294178,Healthy
-0.046295423,2.816915448,0.747425522,Healthy
-0.18699065,-2.686675201,-1.995697513,Diseased
-1.409336992,-0.859059751,-2.262515288,Diseased
-0.39840618,-2.973493982,-2.045466965,Diseased
2.250868466,3.219524605,1.603805524,Diseased
-0.180607975,0.880304496,1.771200074,Healthy
-3.24656143,0.390186883,1.20584941,Diseased
0.097573977,-0.524913334,0.801245075,Healthy
-1.216985337,-0.717654375,-0.062387794,Diseased
0.38569639,1.246623201,-1.377859377,Healthy
1.653990796,1.769471467,0.314750514,Diseased
3.274051713,-1.908985593,0.29048607,Healthy
2.407679327,1.164074763,1.281070627,Diseased
-0.758648482,-0.780578325,-0.878615083,Diseased
-0.953054729,-1.513663787,-1.17000933,Diseased
-0.845218198,-0.928993067,-1.021428463,Diseased
2.715100361,-0.644568996,0.777032222,Healthy
0.589718366,-0.085699286,0.344965028,Diseased
-1.764865448,-0.45968516,-1.578813369,Healthy
2.303755703,2.763192972,0.237386487,Diseased
0.436421046,0.371749228,0.369446459,Healthy
-0.611341327,2.11238016,2.696307703,Healthy
-0.014148678,-0.239291916,2.52272124,Healthy
2.468464352,0.732836846,1.67949341,Healthy
-1.001258462,1.420938948,-0.041764318,Diseased
3.483510212,-1.984273163,-0.166378284,Healthy
0.136018791,1.996018049,0.226194172,Diseased
2.246984214,-0.054588035,0.313269121,Healthy
1.078333981,0.367845988,1.493729893,Healthy
-1.814259211,1.714314904,0.938527195,Healthy
-1.36374401,1.079508508,-0.442678399,Healthy
1.357076396,-0.431296445,0.518273494,Healthy
-1.571155955,1.393792357,-3.449332238,Healthy
0.88618087,1.66148622,-1.137527516,Diseased
-1.077236293,0.490736807,-1.267550225,Diseased
0.733765506,-3.288303019,-2.297853381,Diseased
0.748260028,-0.37083309,0.637948472,Healthy
0.606884778,0.312636528,1.297577003,Healthy
0.561235976,-0.028480511,0.997052979,Healthy
1.967169706,-1.816879545,0.586295172,Healthy
-1.477874332,-0.419516821,0.383484095,Diseased
-0.137866922,-0.571783684,-3.007039793,Diseased
1.266893939,2.068602464,1.866394004,Healthy
-1.438310304,-1.77750448,-1.308485859,Diseased
-0.98334982,0.413876967,-0.284997797,Healthy
-2.420948782,-0.051733857,1.407586956,Diseased
-4.335367121,0.418953877,1.170361918,Diseased
-2.76487599,0.971191906,-3.928052494,Healthy
0.539400326,0.989617371,0.957194671,Healthy
1.859734149,2.379999929,0.875320749,Diseased
-0.487144175,0.455987813,-1.549992884,Healthy
1.940138748,0.602637534,-0.315887581,Diseased
0.140907149,-1.63859899,-3.21109749,Diseased
-1.522351607,-0.707872818,0.814728569,Healthy
4.736076184,1.803616654,-0.026618866,Diseased
-0.545834289,1.517794625,0.281161189,Healthy
0.248696362,1.468749237,1.633016947,Healthy
0.11690205,2.642880549,1.51628171,Healthy
-1.069854625,2.120513951,1.08659213,Healthy
-2.020178085,-0.935983456,0.590364303,Diseased
-0.810842381,-2.340147734,-1.865832387,Diseased
-3.376916041,-0.998041585,-1.106829587,Diseased
-0.877928401,0.715338848,-0.207381265,Healthy
-1.416133593,-0.731418602,-0.835633643,Diseased
-2.088576505,1.707729523,-3.37505923,Healthy
-0.852452293,2.704147714,1.952455825,Healthy
1.448915066,-1.418518663,-0.252769908,Healthy
2.998052151,1.00955324,-0.047351141,Diseased
-0.289793055,-1.240417193,-1.070775806,Diseased
0.972344197,2.265465156,-0.066597977,Diseased
1.304056714,2.691471734,-2.072560392,Diseased
1.129898304,1.66900003,0.121467388,Diseased
-0.420099654,-0.317043113,-1.103499066,Diseased
-0.96710081,2.984403214,1.156593768,Healthy
1.197557656,2.866724112,0.842467895,Diseased
-0.633848618,1.73140904,-3.193047521,Diseased
-2.932804111,-1.226216234,-0.186372415,Diseased
-2.973148748,0.348838224,0.489056245,Diseased
-0.571091633,-2.336089834,-1.833214521,Diseased
2.443778958,1.593517087,-1.526679514,Diseased
-1.845361117,1.379911767,-1.375051555,Healthy
-0.306569553,-0.191857157,3.145503258,Healthy
0.195407264,1.369315355,0.117070832,Healthy
-0.837768792,-0.386260075,-1.555790212,Diseased
-1.432265882,0.013793479,-1.740068414,Healthy
1.873455738,0.352712118,0.852594522,Diseased
-0.983540766,0.124449283,0.819883513,Diseased
-1.604203529,0.15812865,-0.039892105,Diseased
1.459913201,3.322606809,-3.307855234,Diseased
1.423040232,1.908507609,0.514020967,Diseased
-0.928663852,-0.838086868,-1.807199858,Diseased
-1.742549297,-0.214578841,-1.531619228,Diseased
-1.458398235,0.201965224,-0.341854004,Diseased
0.895802519,2.904681763,1.026747778,Healthy
-2.865205495,-0.722903323,0.015540761,Diseased
-1.429026565,-0.739531719,-0.858144145,Diseased
-0.4626976,2.064196151,0.62178074,Healthy
-4.578722924,0.119166943,0.303301154,Diseased
0.483392909,0.51603327,0.885952457,Healthy
-1.750966806,-2.915113377,-0.903754138,Diseased
-1.708805832,-1.774603049,-1.477876657,Diseased
-0.441803797,0.081960666,0.531868366,Healthy
-1.405133189,-0.799692611,-0.075019466,Diseased
1.530217532,1.458683309,-3.317368166,Diseased
1.648399407,1.983495414,1.99908281,Healthy
-0.538180857,-0.072749852,-0.811048667,Healthy
1.041784787,-0.297675943,1.29285262,Healthy
0.174809365,0.501830707,1.838616838,Healthy
1.74759794,1.057110281,1.453804039,Healthy
-0.95366649,0.358398397,1.207295376,Healthy
0.879678732,-0.458512516,-1.730207344,Diseased
-1.524078983,2.798731318,-3.400862948,Healthy
-1.461488355,-2.807498376,-1.337533795,Diseased
-2.310344059,-1.240808377,-1.144530002,Healthy
2.093284563,-0.675985178,-0.407591219,Healthy
-0.337825913,0.074565897,-0.195385268,Healthy
1.001749397,2.89335166,2.100003237,Healthy
-0.172594372,2.545790077,1.511354985,Healthy
2.655144444,1.783055888,-1.423483415,Diseased
-0.261694021,1.39198846,0.370665255,Healthy
-0.050445043,0.422822601,-0.02855614,Diseased
-0.814523012,0.282446992,-2.112950604,Diseased
-1.410911478,-0.783705862,-0.707513259,Diseased
-1.182838826,0.130394437,-1.084482955,Diseased
1.098495519,0.968110358,-0.253547663,Healthy
-0.390862029,-1.709782785,-1.649759373,Diseased
1.432459114,1.268886433,2.337001237,Healthy
0.525517084,0.366135053,-1.464987289,Diseased
-1.817848666,-0.555469972,-0.305381745,Diseased
1.276051702,0.353722704,1.383266551,Diseased
-1.393795351,0.595608162,-2.541512644,Diseased
-1.021196824,1.061032959,-1.818242841,Healthy
-0.95759897,0.040170462,-1.827904603,Diseased
-0.520041169,0.858786387,-0.461618561,Healthy
0.813214288,0.411904933,-1.18370873,Healthy
-0.86921858,0.873737782,-1.783784268,Healthy
2.065936037,2.136584538,-0.053547635,Diseased
0.89097105,0.750048804,0.222322246,Healthy
-0.647457719,-2.128445213,-0.836213019,Diseased
0.378402089,-0.722145322,-0.648562393,Diseased
0.212996929,-0.683473225,0.743193027,Diseased
-4.394174274,1.785342046,2.045451077,Diseased
-0.27938474,0.331251289,0.366856564,Healthy
2.46403674,-3.929197849,-4.015915655,Diseased
0.109058262,1.798622602,-1.476873667,Healthy
-2.590502278,-1.024167573,-1.358416116,Diseased
2.64314781,-0.881170056,0.059827845,Healthy
-1.402081484,2.409136087,-2.428920603,Healthy
-0.449573343,1.173663871,-0.461526445,Healthy
-2.639911643,2.185220282,-0.13166353,Diseased
-0.103322854,1.744450042,0.702080316,Healthy
-0.001103797,2.890245264,1.222687667,Healthy
0.395481436,0.695842341,0.801537257,Healthy
1.652139727,-0.45431075,0.708990808,Healthy
0.551606431,-0.438330401,-1.522457968,Diseased
0.394168701,2.925277779,0.718031339,Healthy
-0.316100771,0.240506405,-0.665116706,Healthy
-0.316990831,0.8725375,1.710877237,Healthy
2.077489226,1.380660001,0.877379471,Diseased
1.271707325,0.417922393,-0.427806832,Diseased
-0.973728693,1.071097187,-1.286939432,Healthy
3.759204089,2.484235762,0.7740374,Diseased
1.099117927,1.888550918,-1.980206109,Diseased
2.392245419,2.538100587,1.94718551,Healthy
-1.962462261,-0.998422747,-0.640221452,Diseased
-1.396432414,2.45270984,-3.225416073,Diseased
-0.372062921,2.492595645,1.464786182,Healthy
0.302591201,-3.992275018,-1.059088636,Diseased
-1.948221454,-0.522512194,-1.672324619,Healthy
-0.551555657,0.826033143,-2.731388529,Diseased
1.161801182,-0.448531055,0.156270859,Healthy
0.190051911,1.78712183,-1.071602904,Diseased
2.342603344,1.869747574,1.587913631,Healthy
-0.32179384,-3.3169426,-2.430287349,Diseased
-1.344308831,-0.146421454,-1.621823012,Diseased
1.550998744,-1.203411938,0.630112238,Healthy
1.759272029,2.862830977,0.713050684,Diseased
-1.974149951,-0.25015098,-3.701619893,Diseased
4.10086375,0.487521962,0.549256045,Healthy
-0.175067419,0.53574261,-1.746062571,Diseased
-0.588102067,-0.631803707,-0.541543475,Diseased
-1.401070794,-0.892438068,0.592384237,Diseased
0.852301698,2.730497857,-2.226782265,Diseased
-0.17867341,-1.28014948,-0.605019738,Diseased
-2.596221063,1.043771547,-0.91157524,Diseased
1.482557689,2.645120929,-0.906097059,Diseased
0.454916563,-2.370791916,-3.109675871,Diseased
4.132364891,0.58253622,0.996067731,Healthy
0.919637773,-0.082158792,-0.477677933,Diseased
0.458647485,1.375485058,1.808991884,Healthy
-0.397682635,1.687224865,0.983786215,Healthy
1.974571963,1.749299897,-1.583193221,Diseased
-1.869333128,0.450344176,-2.39400531,Healthy
-1.926501124,-0.948092322,-0.666048505,Diseased
-0.730896018,1.401643993,-1.239029168,Healthy
-0.368184443,2.323505081,0.017085868,Healthy
-1.114724179,2.548197759,-1.637789136,Diseased
-0.69080596,0.869407798,0.231554578,Healthy
0.906650021,1.819478769,0.622152388,Healthy
-0.580298131,-0.850280389,-1.77401115,Diseased
0.445554633,0.208818942,-1.307494405,Diseased
1.008713258,-0.875019764,-0.938716705,Diseased
-0.231265331,-1.30374444,1.889870522,Healthy
0.120050136,-0.040324717,1.212873384,Healthy
0.522999147,-1.710690514,-0.548358998,Diseased
2.491941213,2.778113008,1.910038032,Healthy
0.87970077,0.490043356,0.868733919,Diseased
-1.255227811,0.589120684,0.575706404,Healthy
-1.638433879,-0.368875969,-1.475476041,Healthy
3.319739927,0.424100509,1.750459289,Healthy
-0.313997072,0.227727994,0.375844881,Healthy
-2.217956209,2.102091949,-5.085058182,Healthy
-2.602603465,-0.933459373,-0.90665749,Diseased
-2.873697741,-3.608740922,-0.573175975,Diseased
2.699771726,1.686237985,-1.354564932,Diseased
2.910530455,1.026923824,-1.789024807,Diseased
-1.033784357,0.754552547,1.851530279,Healthy
2.281726558,-2.869017696,-3.490040807,Diseased
-0.427656987,1.082368422,0.312134794,Healthy
0.748383005,1.291286378,1.130650904,Healthy
-0.788045417,-1.671867397,-1.836067102,Diseased
-0.711902543,1.213706717,-1.365611609,Diseased
